activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,16779517,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(Cc2ccccc2)c2cnccc2[C@H](C)N1C(=O)CCc1ccc(F)cc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '15.92', 'le': '0.29', 'lle': '1.50', 'sei': '18.24'}",CHEMBL3951580,,CHEMBL3951580,6.65,0,http://www.openphacts.org/units/Nanomolar,2805292,=,1,1,=,,IC50,nM,,225.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,225.0
,16779518,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,[2H]C([2H])(c1ccccc1)N1C[C@@H](C)N(C(=O)NCc2ccccc2)[C@@H](C)c2ccncc21,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '16.57', 'le': '0.30', 'lle': '1.88', 'sei': '13.70'}",CHEMBL3980491,,CHEMBL3895005,6.64,0,http://www.openphacts.org/units/Nanomolar,2805293,=,1,1,=,,IC50,nM,,230.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,230.0
,16779519,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(Cc2cccc(F)c2F)c2cnccc2[C@H](C)N1C(=O)NCc1ccccc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '16.36', 'le': '0.30', 'lle': '2.10', 'sei': '14.74'}",CHEMBL3942836,,CHEMBL3942836,7.14,0,http://www.openphacts.org/units/Nanomolar,2805294,=,1,1,=,,IC50,nM,,72.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,72.0
,16779520,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(Cc2ccccc2F)c2cnccc2[C@H](C)N1C(=O)NCc1ccccc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '16.78', 'le': '0.31', 'lle': '2.12', 'sei': '14.49'}",CHEMBL3972450,,CHEMBL3972450,7.02,0,http://www.openphacts.org/units/Nanomolar,2805295,=,1,1,=,,IC50,nM,,95.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,95.0
,16779521,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CNC(=O)N2[C@H](C)CN(Cc3ccccc3)c3cnccc3[C@@H]2C)cc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '17.00', 'le': '0.31', 'lle': '2.55', 'sei': '12.68'}",CHEMBL3956823,,CHEMBL3956823,7.32,0,http://www.openphacts.org/units/Nanomolar,2805296,=,1,1,=,,IC50,nM,,48.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,48.0
,16779522,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(Cc2ccc(C(F)(F)F)o2)c2cnccc2[C@H](C)N1C(=O)NCc1ccccc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '16.05', 'le': '0.30', 'lle': '1.99', 'sei': '11.94'}",CHEMBL3926060,,CHEMBL3926060,7.36,0,http://www.openphacts.org/units/Nanomolar,2805297,=,1,1,=,,IC50,nM,,44.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,44.0
,16779523,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CNC(=O)N2[C@H](C)CN(Cc3ccc(C(F)(F)F)o3)c3cnccc3[C@@H]2C)cc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '15.60', 'le': '0.30', 'lle': '2.24', 'sei': '10.76'}",CHEMBL3938021,,CHEMBL3938021,7.62,0,http://www.openphacts.org/units/Nanomolar,2805298,=,1,1,=,,IC50,nM,,24.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,24.0
,16779524,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CNC(=O)N2[C@H](C)CN(CCC(C)C)c3cnccc3[C@@H]2C)cc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '17.68', 'le': '0.33', 'lle': '2.64', 'sei': '12.58'}",CHEMBL3910085,,CHEMBL3910085,7.26,0,http://www.openphacts.org/units/Nanomolar,2805299,=,1,1,=,,IC50,nM,,55.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,55.0
,16779525,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(Cc2ccccc2)c2cnccc2[C@H](C)N1C(=O)Nc1cccnc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '15.65', 'le': '0.29', 'lle': '1.59', 'sei': '9.89'}",CHEMBL3917185,,CHEMBL3917185,6.07,0,http://www.openphacts.org/units/Nanomolar,2805300,=,1,1,=,,IC50,nM,,860.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,860.0
,16779526,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,[2H]C([2H])(c1ccccc1)N1C[C@@H](C)N(C(=O)Nc2cccnc2)[C@@H](C)c2ccncc21,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '15.71', 'le': '0.29', 'lle': '1.61', 'sei': '9.92'}",CHEMBL3919009,,CHEMBL3917185,6.09,0,http://www.openphacts.org/units/Nanomolar,2805301,=,1,1,=,,IC50,nM,,815.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,815.0
,16779527,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(Cc2ccccc2)c2cncc(F)c2[C@H](C)N1C(=O)Nc1cccnc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '16.33', 'le': '0.30', 'lle': '2.00', 'sei': '10.79'}",CHEMBL3898062,,CHEMBL3898062,6.62,0,http://www.openphacts.org/units/Nanomolar,2805302,=,1,1,=,,IC50,nM,,240.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,240.0
,16779528,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CCN1C[C@@H](C)N(C(=O)Nc2cccnc2)[C@@H](C)c2ccncc21,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '16.92', 'le': '0.31', 'lle': '1.89', 'sei': '10.14'}",CHEMBL3927924,,CHEMBL3927924,6.22,0,http://www.openphacts.org/units/Nanomolar,2805303,=,1,1,=,,IC50,nM,,604.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,604.0
,16779529,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(Cc2ccccc2)c2cnccc2[C@H](C)N1C(=O)NCc1ccccc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '17.46', 'le': '0.32', 'lle': '2.23', 'sei': '14.42'}",CHEMBL3895005,,CHEMBL3895005,6.99,0,http://www.openphacts.org/units/Nanomolar,2805308,=,1,1,=,,IC50,nM,,102.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,102.0
,16779530,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1c2ccncc2N(Cc2ccccc2)C[C@H](C)N1C(=O)NCc1ccccc1,,,CHEMBL3864167,J Med Chem,2016.0,,CHEMBL3966325,,CHEMBL3966325,,0,http://www.openphacts.org/units/Nanomolar,2805309,>,1,1,>,,IC50,nM,,11000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,11000.0
,16821353,[],CHEMBL3872981,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Cc1cc(CNS(=O)(=O)c2cccc(F)c2)nn1-c1ccccc1,,,CHEMBL3872218,Eur J Med Chem,2016.0,"{'bei': '14.66', 'le': '0.29', 'lle': '1.99', 'sei': '8.88'}",CHEMBL3973288,,CHEMBL3973288,5.68,0,http://www.openphacts.org/units/Nanomolar,2813007,=,1,1,=,,IC50,nM,,2080.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,2.08
,16821358,[],CHEMBL3872981,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Cc1cc(CNS(=O)(=O)c2ccccc2)nn1-c1ccccc1,,,CHEMBL3872218,Eur J Med Chem,2016.0,"{'bei': '14.17', 'le': '0.28', 'lle': '1.69', 'sei': '8.18'}",CHEMBL3902262,,CHEMBL3902262,5.24,1,http://www.openphacts.org/units/Nanomolar,2813006,=,1,1,=,,IC50,nM,,5800.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,5.8
,16821364,[],CHEMBL3872981,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Cc1cc(CNS(=O)(=O)c2ccc(Cc3ccccc3)cc2)nn1-c1ccccc1,,,CHEMBL3872218,Eur J Med Chem,2016.0,"{'bei': '10.98', 'le': '0.21', 'lle': '-0.09', 'sei': '7.88'}",CHEMBL3946960,,CHEMBL3946960,5.04,0,http://www.openphacts.org/units/Nanomolar,2813012,=,1,1,=,,IC50,nM,,9010.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,9.01
,16821373,[],CHEMBL3872981,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Cc1cc(CNS(=O)(=O)c2ccc(CCc3ccccc3)cc2)nn1-c1ccccc1,,,CHEMBL3872218,Eur J Med Chem,2016.0,"{'bei': '10.21', 'le': '0.19', 'lle': '-0.49', 'sei': '7.56'}",CHEMBL3919158,,CHEMBL3919158,4.84,0,http://www.openphacts.org/units/Nanomolar,2813013,=,1,1,=,,IC50,nM,,14600.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,14.6
,17960461,[],CHEMBL3994271,Inhibition of GFP-fused Cav3.2-alpha1 (unknown origin) expressed in human tsA-201 cells at holding potential of -110 mV by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)C1=C(C)NC(=O)N(CCC(=O)N/N=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,,,CHEMBL3992557,Bioorg Med Chem,2017.0,"{'bei': '11.41', 'le': '0.21', 'lle': '2.43', 'sei': '3.82'}",CHEMBL4081641,,CHEMBL4081641,5.47,0,http://www.openphacts.org/units/Nanomolar,2975873,=,1,1,=,,IC50,nM,,3390.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,3.39
,17960462,[],CHEMBL3994271,Inhibition of GFP-fused Cav3.2-alpha1 (unknown origin) expressed in human tsA-201 cells at holding potential of -110 mV by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)C1=C(C)NC(=O)N(CCC(=O)NNC(=S)NC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,,,CHEMBL3992557,Bioorg Med Chem,2017.0,"{'bei': '10.49', 'le': '0.20', 'lle': '2.30', 'sei': '4.17'}",CHEMBL4077901,,CHEMBL4077901,6.47,0,http://www.openphacts.org/units/Nanomolar,2975885,=,1,1,=,,IC50,nM,,340.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,0.34
,18179566,[],CHEMBL4039284,Inhibition of human Cav3.2 expressed in CHO cells by automated patch clamp assay,A,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,,,CHEMBL4038301,J Med Chem,2017.0,,CHEMBL2386850,,CHEMBL2386850,,0,http://www.openphacts.org/units/Nanomolar,3016030,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,100.0
,18205411,[],CHEMBL4044576,Inhibition of human Cav3.2 alpha1H expressed in HEK tsA-201 cells at holding potential of -110 mV by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCCCN(C)C1=Nc2ccccc2C(CC(=O)NCc2ccccc2)N1c1ccc(-c2ccccc2)cc1.Cl.Cl,,,CHEMBL4043114,Bioorg Med Chem,2017.0,"{'bei': '9.49', 'le': '0.17', 'lle': '-1.83', 'sei': '10.64'}",CHEMBL3144390,,CHEMBL394956,5.44,0,http://www.openphacts.org/units/Nanomolar,3020437,=,1,1,=,,IC50,nM,,3600.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,3.6
,18205412,[],CHEMBL4044576,Inhibition of human Cav3.2 alpha1H expressed in HEK tsA-201 cells at holding potential of -110 mV by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CC1c2ccccc2N=C(N2CCN(CCN3CCCC3)CC2)N1c1ccc(-c2ccccc2)cc1)NCc1ccc(F)cc1,,,CHEMBL4043114,Bioorg Med Chem,2017.0,"{'bei': '8.39', 'le': '0.15', 'lle': '-1.17', 'sei': '9.73'}",CHEMBL4076211,,CHEMBL4076211,5.29,0,http://www.openphacts.org/units/Nanomolar,3020444,=,1,1,=,,IC50,nM,,5100.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,5.1
,18205413,[],CHEMBL4044576,Inhibition of human Cav3.2 alpha1H expressed in HEK tsA-201 cells at holding potential of -110 mV by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCCCN(C)C1=Nc2c(F)cc(F)cc2C(CC(=O)NCc2ccccc2)N1c1ccc(-c2ccccc2)cc1,,,CHEMBL4043114,Bioorg Med Chem,2017.0,"{'bei': '8.61', 'le': '0.16', 'lle': '-2.30', 'sei': '10.26'}",CHEMBL4061274,,CHEMBL4061274,5.25,0,http://www.openphacts.org/units/Nanomolar,3020441,=,1,1,=,,IC50,nM,,5600.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,5.6
Not Determined,18267696,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(CN2Cc3ccccc3S2(=O)=O)nn1-c1c(Cl)cccc1Cl,,,CHEMBL4052773,Bioorg Med Chem,2017.0,,CHEMBL4101068,,CHEMBL4101068,,0,,3031909,,1,0,,,IC50,,,,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,,,,
,18267697,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(CN2Cc3ccccc3S2(=O)=O)nn1-c1ccc(F)cc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,"{'bei': '14.62', 'le': '0.29', 'lle': '1.79', 'sei': '10.21'}",CHEMBL4102649,,CHEMBL4102649,5.63,0,http://www.openphacts.org/units/Nanomolar,3031908,=,1,1,=,,IC50,nM,,2320.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,2.32
,18267698,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(CN2Cc3ccccc3S2(=O)=O)nn1-c1ccccc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,"{'bei': '15.24', 'le': '0.29', 'lle': '1.90', 'sei': '10.14'}",CHEMBL4075532,,CHEMBL4075532,5.60,0,http://www.openphacts.org/units/Nanomolar,3031907,=,1,1,=,,IC50,nM,,2520.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,2.52
,18267699,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(CNS(=O)(=O)c2ccccc2)nn(-c2ccccc2)c1CC(C)C,,,CHEMBL4052773,Bioorg Med Chem,2017.0,"{'bei': '13.99', 'le': '0.27', 'lle': '1.51', 'sei': '8.39'}",CHEMBL4077394,,CHEMBL4077394,5.37,0,http://www.openphacts.org/units/Nanomolar,3031906,=,1,1,=,,IC50,nM,,4300.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,4.3
Not Determined,18267700,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Cc1cc(CN(C)S(=O)(=O)c2ccccc2)nn1-c1ccccc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,,CHEMBL4072057,,CHEMBL4072057,,0,,3031905,,1,0,,,IC50,,,,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,,,,
,18267701,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Cc1cc(CNS(=O)(=O)c2ccccc2)nn1-c1ccccc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,"{'bei': '14.17', 'le': '0.28', 'lle': '1.69', 'sei': '8.18'}",CHEMBL3902262,,CHEMBL3902262,5.24,0,http://www.openphacts.org/units/Nanomolar,3031904,=,1,1,=,,IC50,nM,,5800.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,5.8
Not Determined,18267716,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)n1nc(CN2Cc3ccccc3S2(=O)=O)cc1-c1ccccc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,,CHEMBL4090947,,CHEMBL4090947,,0,,3031910,,1,0,,,IC50,,,,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,,,,
Not Determined,18267717,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)n1nc(CN2Cc3ccccc3S2(=O)=O)cc1-c1ccc(F)cc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,,CHEMBL4060657,,CHEMBL4060657,,0,,3031911,,1,0,,,IC50,,,,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,,,,
Not Determined,18267718,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)n1nc(CN2Cc3ccccc3S2(=O)=O)cc1-c1ccc(C(F)(F)F)cc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,,CHEMBL4088881,,CHEMBL4088881,,0,,3031912,,1,0,,,IC50,,,,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,,,,
Not Determined,18267719,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)n1nc(CN2Cc3ccccc3S2(=O)=O)cc1-c1ccc(C2CCNCC2)cc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,,CHEMBL4069336,,CHEMBL4069336,,0,,3031913,,1,0,,,IC50,,,,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,,,,
Not Determined,18267720,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)n1nc(CN2Cc3ccccc3S2(=O)=O)cc1-c1ccc(C2CCCCC2)cc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,,CHEMBL4096567,,CHEMBL4096567,,0,,3031914,,1,0,,,IC50,,,,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,,,,
,18267721,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(CN2Cc3ccccc3S2(=O)=O)nn1C(C)(C)C,,,CHEMBL4052773,Bioorg Med Chem,2017.0,"{'bei': '15.64', 'le': '0.31', 'lle': '1.96', 'sei': '9.84'}",CHEMBL4080064,,CHEMBL4080064,5.43,0,http://www.openphacts.org/units/Nanomolar,3031915,=,1,1,=,,IC50,nM,,3690.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,3.69
Not Determined,18267722,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)n1nc(CN2Cc3ccccc3S2(=O)=O)cc1-c1ccccc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,,CHEMBL4104298,,CHEMBL4104298,,0,,3031916,,1,0,,,IC50,,,,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,,,,
Not Determined,18267723,[],CHEMBL4057902,Inhibition of Cav3.2 alpha1H (unknown origin) expressed in HEK293 cells by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)n1nc(CN2Cc3ccccc3S2(=O)=O)cc1-c1ccc(F)cc1,,,CHEMBL4052773,Bioorg Med Chem,2017.0,,CHEMBL4087937,,CHEMBL4087937,,0,,3031917,,1,0,,,IC50,,,,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,,,,
,18460722,[],CHEMBL4180572,Inhibition of recombinant human Cav3.2 expressed in HEK293 cells assessed as reduction in CaCl2-induced intracellular calcium flux incubated for 3 mins followed by CaCl2 stimulation by Fluo-4AM dye based FLIPR assay,A,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1CNC(=O)c1nn(C)c2c1C[C@@H]1[C@H]2C1(C)C,,,CHEMBL4177627,Bioorg Med Chem Lett,2017.0,,CHEMBL4211831,,CHEMBL4211831,5.24,0,http://www.openphacts.org/units/Nanomolar,3063712,=,1,1,=,,IC50,nM,,5800.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,5800.0
